,file,class,filename,duration,begin,end,centroid_mean,flatness_mean,rms_mean,fund_freq_mean,centroid_std,flatness_std,rms_std,fund_freq_std,centroid_max,flatness_max,rms_max,fund_freq_max,zcr_count,music
0,music-fma-0000.wav,music,fma-0000.wav,297.97875,123.0,480124.0,25848.020068480688,0.10900229581645388,1.4024812100740929,2687.6629874294863,12037.467330891941,0.26435455184189605,0.8398414997316547,1955.1283814215992,64605.46806616648,1.6121530647427669,3.371816517254022,11699.712274006968,45955.0,1
1,music-fma-0001.wav,music,fma-0001.wav,218.0440625,66.0,480067.0,22525.35894239514,0.5440329855034989,3.0348821588525774,3183.944030033616,14991.222483232383,1.8920605337284784,1.3218237235714456,2944.5923730976515,80539.3839434859,8.193343286265861,6.002006201620784,14532.954545454546,35685.0,1
2,music-fma-0002.wav,music,fma-0002.wav,249.54775,50.0,480051.0,15876.487616072842,0.4043807910040573,2.466098924354536,2144.403865120734,14852.064893384251,1.639711010078864,1.6558873642988712,2695.0964733779488,80630.35005726645,8.242509078435559,6.614883414879906,14532.954545454546,32784.0,1
3,music-fma-0003.wav,music,fma-0003.wav,324.7804375,231.0,480232.0,16448.94050981633,0.5459694692018052,2.0408064299694,3282.3652706539788,17122.342654372966,1.9294992985687245,1.4482280616225975,3179.791032835137,80195.43253337208,8.217066689713793,4.834600951596414,14532.954545454546,33593.0,1
4,music-fma-0004.wav,music,fma-0004.wav,322.29875,34.0,480035.0,23781.072179845174,0.8020611994283694,1.3664439343132393,3653.083776934257,18573.922703400556,2.313313007144506,0.7543911745366301,3553.4348428477033,80647.05473763053,8.188816219979547,3.076118866303103,14532.954545454546,35232.0,1
5,music-fma-0005.wav,music,fma-0005.wav,302.4979375,262.0,480263.0,28299.3994306858,0.9387757134930204,1.6895627983184238,3513.525500709047,18293.250995923256,2.5193802665562006,1.193894680095195,3938.457492368424,80523.51518731471,8.260905034947864,4.5859126982233125,14532.954545454546,49870.0,1
6,music-fma-0006.wav,music,fma-0006.wav,284.656,91.0,480092.0,49942.86039666493,0.2923354400413818,1.8049545797664812,2223.3180811582133,8457.866100955764,0.13989266850387685,0.5558204493820157,1092.3880571898956,60259.76744581586,0.8366498066253005,2.4238255247666047,6151.059013489255,110786.0,1
7,music-fma-0007.wav,music,fma-0007.wav,283.402,198.0,480199.0,62873.66945126697,1.3103800539607269,2.2435710402045466,2701.859615268262,11283.179610191271,0.3186732342058355,0.5421451476067263,636.9240909185287,82460.2417200038,1.9183231747014384,3.701966822474703,4847.709509000169,147545.0,1
8,music-fma-0008.wav,music,fma-0008.wav,182.308,28.0,480029.0,42097.372311002175,0.3607972470575105,2.4527438819961978,2380.8878429405167,7839.365314203612,0.21640941572167768,0.7550512762542778,926.1234847301556,48984.404868510224,1.2533611877376152,3.475745607438399,6903.976444627491,80558.0,1
9,music-fma-0009.wav,music,fma-0009.wav,360.07099999999997,216.0,480217.0,44125.69635466317,0.19954897588784176,2.560969073470584,1495.5593409488786,9351.237543723271,0.12911746689080286,1.0109000178959875,283.897578954461,66233.32401762495,0.8160786201036734,3.757635330348239,2343.055905943034,63912.0,1
10,music-fma-0010.wav,music,fma-0010.wav,145.684875,104.0,480105.0,25781.201390260518,0.201109336809731,1.4202581203774067,3521.7707275626585,8276.106480572786,0.7091077849360651,0.5510091178996348,2060.180954061566,65993.38350816032,6.329888923999835,2.7268690672259535,12792.410730509611,40208.0,1
11,music-fma-0011.wav,music,fma-0011.wav,147.8791875,27.0,480028.0,34204.63780037726,0.4057588838059865,2.4335686357398503,1942.0278058042948,8399.108821274946,0.728502709839166,0.6179498671573744,1277.0868839395234,68395.40532779503,5.639442466421256,3.6268050177568267,11424.940663161717,44938.0,1
12,music-fma-0012.wav,music,fma-0012.wav,170.03099999999998,118.0,480119.0,33783.995915015716,0.3421464907020177,2.6796450266737835,3206.8063523771684,8280.283777318127,0.23845102083474595,0.6924612159146591,1206.6627190426273,55719.43354266794,1.5004416430579113,4.281072951819855,5961.157943100249,53572.0,1
13,music-fma-0013.wav,music,fma-0013.wav,277.2375625,241.0,480242.0,24186.057325088197,0.16571806062706798,2.3615485275993082,1699.096706268604,7755.158337407942,0.20674008876554745,1.2827139438839248,572.1103458002364,43179.70057882194,1.772959011554356,5.014805833288267,5235.635219966525,36660.0,1
14,music-fma-0014.wav,music,fma-0014.wav,318.3020625,146.0,480147.0,31850.449099385893,0.4495367838708523,2.648824821972962,2001.1834372834396,13986.553523576073,0.6939033632533441,1.1729596479839617,977.9575024153228,85881.80005923362,4.110228019889963,4.4958091803562406,7130.212332549035,39897.0,1
15,music-fma-0015.wav,music,fma-0015.wav,304.1175625,167.0,480168.0,29749.104085525138,0.1791071829012023,0.6755122038469982,3598.5772616704053,6255.162952840453,0.26080024259654483,0.3105791920834199,2238.60386579364,48157.42752169762,1.492943196069397,1.3526233823313751,9439.628145974311,58349.0,1
16,music-fma-0016.wav,music,fma-0016.wav,308.7935,48.0,480049.0,27166.304653896652,0.3213058850188555,1.04400184956505,3678.335713969091,10334.165115717582,0.4513230972676343,0.6794231711590027,1911.8087192174567,54701.28541862262,1.908089964516121,2.3457106236576277,8447.46954100719,50451.0,1
17,music-fma-0017.wav,music,fma-0017.wav,175.281625,32.0,480033.0,35582.874885052726,0.3278993697871313,3.577164293839218,1731.2653634506241,7496.99402663167,0.1518703965686508,0.8827028756939869,525.6465258019015,53412.47391703327,0.914541297766981,4.506310965180844,3530.4104824454357,60311.0,1
18,music-fma-0018.wav,music,fma-0018.wav,224.5746875,86.0,480087.0,32735.982757510013,0.18694857796871855,1.394622795895304,2116.2545330275007,10208.631484368312,0.2013891931387727,0.3975812500085467,750.7237863646727,71309.0450669396,1.5086033661768612,2.251733219396498,4741.352466645018,59450.0,1
19,music-fma-0019.wav,music,fma-0019.wav,238.3935,150.0,480151.0,42388.10174247343,0.4465893862939116,1.7403770413551714,3259.1862048065736,9919.660117657302,0.24241132830482315,1.3633117407296074,1756.7671760455578,54034.45035623244,1.5685164129370182,3.700995845259475,7974.183984600079,90087.0,1
20,music-fma-0020.wav,music,fma-0020.wav,220.9959375,123.0,480124.0,37684.067640202695,0.3334866852819085,1.743975216976774,2381.0346398417028,8542.357819638388,0.22944143256886326,0.5046759202310271,681.7621133728971,58435.222838935086,1.5675726186087255,2.4536971129306435,4550.092582047388,65199.0,1
21,music-fma-0021.wav,music,fma-0021.wav,252.368,43.0,480044.0,39221.796645931805,0.34760859912766423,2.729544657745345,2267.4087411075798,7977.0176114566675,0.6104299162135602,1.3489709309357547,1596.9970859865325,65529.56313966991,5.746486136270175,4.445380265695616,12138.885742214105,57329.0,1
22,music-fma-0022.wav,music,fma-0022.wav,207.673,116.0,480117.0,48281.84037483193,0.7120919383724241,1.9438457256527908,3068.547174947345,10428.544358835483,0.7845477091468311,1.2658637154323498,2417.584119235221,75192.9750990103,6.930514350102308,3.4559430244103715,13843.486942431944,78509.0,1
23,music-fma-0023.wav,music,fma-0023.wav,227.86599999999999,121.0,480122.0,20882.68100354252,0.2999615278637206,1.6826733981740238,1998.8527980505048,13634.69163272059,0.6018530354038318,0.8881580352443469,1134.2196290478971,55213.043785797214,5.185068510008136,2.981332764725213,11017.46438739408,32926.0,1
24,music-fma-0024.wav,music,fma-0024.wav,238.34099999999998,197.0,480198.0,39040.019370072485,0.5883093823130815,2.5396938283806607,2217.694581111427,8543.444959132576,0.6144157750776112,0.6807530233180249,1162.441191718434,65021.615307386026,5.695355875283051,3.5028503571455936,11832.321400865569,50471.0,1
25,music-fma-0025.wav,music,fma-0025.wav,166.765,131.0,480132.0,42765.6302145173,0.6614233519915793,2.59181270767897,1825.7565787997928,9153.336325864768,0.7050973580638533,0.6344582856542745,1297.304078303152,69035.20976174089,6.51337540925631,3.4517717153673497,12661.729755699731,48801.0,1
26,music-fma-0026.wav,music,fma-0026.wav,330.50125,260.0,480261.0,21321.464636379562,0.06112281673194825,2.1249919186944317,2379.477850374889,7035.9266969180335,0.0595957306808209,0.9580200610953818,673.666025471496,41506.82018364648,0.2715517947247891,6.177140056364318,4358.938543441367,34682.0,1
27,music-fma-0027.wav,music,fma-0027.wav,235.389375,111.0,480112.0,15159.965620440551,0.022461135836816058,5.006845801598715,2001.3208537530663,5072.530385975986,0.02873515218819137,1.3186674843153028,418.12474133668405,29220.51026217852,0.17234839489633674,7.207543698450356,4054.559689242993,23146.0,1
28,music-fma-0028.wav,music,fma-0028.wav,279.30125,106.0,480107.0,15003.602392629411,0.12316482894219885,1.2840290421787592,1993.8921368232093,7230.182519696046,0.15297279768853092,0.3931153732029376,459.80329993214315,28783.452825053726,0.5972916839179208,2.0694744465102737,3083.71134339672,23271.0,1
29,music-fma-0029.wav,music,fma-0029.wav,270.02775,71.0,480072.0,14450.58748450705,0.006700840025258994,2.0637948894959943,2427.9702909265525,4948.030305493419,0.007523352833011398,0.5187726522100429,814.5906113498511,24495.300145118883,0.031732552896769135,3.1262293992299814,5301.359604767835,23831.0,1
30,music-fma-0030.wav,music,fma-0030.wav,176.0391875,110.0,480111.0,46266.351329794525,0.014421060753197453,1.1419116162782632,4119.257894439388,9281.872966581484,0.011335869746810364,0.3127239274852225,1855.7001900582145,72866.49074347015,0.044151037440617935,1.833917395184376,9687.495138897582,107504.0,1
31,music-fma-0031.wav,music,fma-0031.wav,216.032625,57.0,480058.0,21109.4749907623,0.01422004222802941,1.6207342150545512,3329.8508800259137,5417.0186078061515,0.013080847876042507,1.0533310634217978,2471.283674740034,34538.43926345275,0.06615789200590766,4.458307400852031,9305.35143402818,30990.0,1
32,music-fma-0032.wav,music,fma-0032.wav,159.2946875,30.0,480031.0,16171.009262413145,0.0031153680269507982,1.3168577269553239,3735.3408211917854,5365.015607228374,0.004000289444900734,0.7576218515607879,2575.085103820626,31849.94970449165,0.02089883853631461,3.360143684067697,13786.766002005239,32826.0,1
33,music-fma-0033.wav,music,fma-0033.wav,148.8456875,115.0,480116.0,8477.648598653794,0.0005604324685152095,2.357760828914893,2693.6015381703587,1969.9907210555825,0.0005393529277008393,0.6319934676404907,816.7841015992152,13449.482333424832,0.003414319134663206,3.4407919042914776,4479.179665506087,13730.0,1
34,music-fma-0034.wav,music,fma-0034.wav,302.393,149.0,480150.0,31226.980427698658,0.14513600533675694,1.3636154903227995,3130.206286469276,7869.790303837131,0.1151477532747408,0.4437260331687251,960.5774760847921,45432.375950690745,0.6327999339476285,2.496563818313895,5983.919079257625,47502.0,1
35,music-fma-0035.wav,music,fma-0035.wav,196.623,49.0,480050.0,29835.270846227188,0.16718380860290138,2.0337946064752885,2745.7461395300306,8164.984040600348,0.1483195161647577,0.5941586268278451,909.4095061087323,50664.1136308851,0.8258472812279378,3.499282587237498,7563.049822882392,38298.0,1
36,music-fma-0036.wav,music,fma-0036.wav,284.368,79.0,480080.0,31115.739173667436,0.35099050085588623,1.6555495052376905,2831.2202807598687,7866.1633912043835,0.29114811011007224,0.5347126315222116,929.8863067667796,44689.23143735284,1.3251525333141072,2.87210236868847,5429.7152398102335,37777.0,1
37,music-fma-0037.wav,music,fma-0037.wav,293.903,30.0,480031.0,31342.71553268493,0.2549928907693096,1.4647829241255124,2967.4297861508912,9833.75844447776,0.3074881833549836,0.4974616742535089,637.0087113456602,57359.11006125537,1.6014510063791625,2.723758005323404,4270.9596790451815,41102.0,1
38,music-fma-0038.wav,music,fma-0038.wav,327.288,4.0,480005.0,23488.15886858844,0.07700641036427887,2.069706872249041,2546.159057481713,5479.504753417734,0.07760248111196864,0.5759832446150057,626.9076833176014,35084.76711032384,0.6994646578927732,4.2513671947437635,4739.687745127087,24620.0,1
39,music-fma-0039.wav,music,fma-0039.wav,268.904,72.0,480073.0,28165.81117953725,0.14145680234447927,1.4060303050304273,3093.833805074084,5476.892858596846,0.10121157429927527,0.6166331591069307,811.0554339060709,38984.19429786016,0.5699321605359635,3.102431606939081,5100.764705119364,34131.0,1
40,music-fma-0040.wav,music,fma-0040.wav,100.04799999999999,18.0,480019.0,31548.391257852618,0.1900203078159201,1.8332627678892917,3161.24130715048,5919.199039083116,0.11316371248995225,0.39923526696610795,1091.9135891173776,40205.430445106766,0.6229672090101976,2.646776837949558,6813.659728787511,60080.0,1
41,music-fma-0041.wav,music,fma-0041.wav,164.205,28.0,480029.0,42668.19832196336,0.7942076707793344,1.7864571556057336,3031.3389501780725,7911.716178030622,0.3846021451962824,0.4605138309984273,736.6591819538518,59083.80859850023,2.291626940335957,2.477861073799399,5020.792493921124,72409.0,1
42,music-fma-0042.wav,music,fma-0042.wav,286.955125,238.0,480239.0,18975.498388815147,0.2436662906509652,1.0391807780286866,1885.4683111617442,17720.936403081985,0.4152430322988021,0.9546915567077844,573.5507565941315,54175.80839312778,1.3891251748506928,3.0473484402879065,4999.853562676471,33547.0,1
43,music-fma-0043.wav,music,fma-0043.wav,232.0718125,12.0,480013.0,24189.811298602144,0.04893715227866508,0.3121019077298792,3557.7795730082594,4691.283456231067,0.02896426218015398,0.17118315836913053,2399.4100719937696,31891.604813030128,0.124472035714321,0.8423045574709098,10689.414794724185,37239.0,1
44,music-fma-0044.wav,music,fma-0044.wav,248.7379375,88.0,480089.0,24468.975484869614,0.17708663702750438,2.719066682058856,2589.0430446430064,13654.169051168139,0.17468003711534993,1.4175370564553118,1180.3008737645396,43447.511629186425,0.8623033245709966,5.535924054455247,5515.950732059335,39367.0,1
45,music-fma-0045.wav,music,fma-0045.wav,207.177125,145.0,480146.0,32944.54319344581,0.16367630443316095,1.6502110461360897,2962.422004172696,6896.083404858674,0.22393180213786085,1.0512682335201295,1914.5678049463088,46762.76088795084,1.3786692264670115,3.9216287718097096,9104.3470236792,44285.0,1
